
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,-0.0012207,0.00900269,-2.42684,0.0547655,-0.0759786,0.0529073,0.0697496,-0.0925361,0.145929,-0.126987,-0.0831808,0.0104523,-0.0424576,0.0530624,-0.118217,0.122299,0.142097,-0.0063324,-0.0173187,-9.97986,0.0365067,0.00190735,-0.0330353,-0.465431,0.0642395,0.01091,0.076561,0.0207901
1,1,10.0097,-0.000915527,0.00747681,-2.42714,0.055681,-0.0747579,0.0532125,0.0691393,-0.0928413,0.145013,-0.126377,-0.0813497,0.0131607,-0.0130844,0.0686264,-0.126877,0.116653,0.133286,-0.00682831,-0.0444794,-9.97986,0.0337219,-0.0062561,-0.0270844,-0.399895,0.0736237,0.00789642,0.0737381,0.0211334
1,2,10.0097,0.000610352,0.00701904,-2.42623,0.0559862,-0.0714009,0.0535176,0.07036,-0.0913154,0.145318,-0.125766,-0.0819601,0.0135422,-0.00587463,0.0735474,-0.135345,0.114365,0.126724,-0.0115585,-0.078125,-9.97986,0.0352859,-0.00259399,-0.0276184,-0.334969,0.0817108,-0.00205994,0.0762558,0.0218582
1,3,10.0097,0.000915527,0.00671387,-2.4247,0.0559862,-0.0741475,0.0550435,0.0706652,-0.0916206,0.142877,-0.124546,-0.0795187,0.0149918,-0.0164413,0.0599289,-0.188065,0.115395,0.122948,-0.00476837,-0.0945282,-9.97986,0.0288773,-0.00705719,-0.0315094,-0.264473,0.086441,-0.0173569,0.0757599,0.0226212
1,4,10.0097,-0.000610352,0.00762939,-2.42409,0.0569017,-0.0738423,0.0550435,0.0706652,-0.0916206,0.147455,-0.125461,-0.0792135,0.0160217,-3.8147e-005,0.0530243,-0.209999,0.109177,0.115776,-0.00141144,-0.107117,-9.97986,0.0214767,0.0116348,-0.0310135,-0.173836,0.0905609,-0.0193024,0.0727844,0.0247955
1,5,10.0097,0.000610352,0.00793457,-2.42562,0.0565965,-0.0741475,0.0553487,0.0712755,-0.090705,0.147455,-0.124241,-0.0795187,0.0120926,0.0364304,0.0468826,-0.110168,0.105629,0.116463,0.00667572,-0.0989151,-9.97986,0.0192642,0.0180054,-0.0271988,-0.0924301,0.103531,-0.0232315,0.0770569,0.0253296
1,6,10.0097,0.000915527,0.00808716,-2.42531,0.0559862,-0.0741475,0.0547383,0.0706652,-0.090705,0.14837,-0.123935,-0.0789083,0.0113297,0.0553894,0.0301743,0.0527191,0.10704,0.111542,0.00587463,-0.0859451,-9.97986,0.0157928,0.0231552,-0.0278473,-0.0181198,0.112457,-0.0188828,0.0743866,0.0215912
1,7,10.0097,-0.000915527,0.00686646,-2.4247,0.0562914,-0.0729268,0.0556539,0.0712755,-0.0922309,0.146234,-0.122715,-0.078298,0.00888824,0.0476074,0.0249863,0.177078,0.101852,0.111275,0.0124741,-0.0683975,-9.97986,0.019989,0.0372314,-0.0280762,0.0557709,0.113449,-0.0188828,0.0725174,0.0214386
1,8,10.0097,0.000305176,0.00640869,-2.42592,0.0559862,-0.075063,0.0522969,0.0541857,-0.0946723,0.145013,-0.125461,-0.0798238,0.00606537,0.0252151,0.0251007,0.23262,0.0987625,0.103531,0.0136948,-0.0499344,-9.97986,0.0230789,0.0271988,-0.0326157,0.109444,0.118484,-0.0298691,0.0693512,0.022583
