
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,0.00244141,0,-2.42928,0.0538499,-0.0765889,0.0516866,0.0688341,-0.0952827,0.144403,-0.127903,-0.0871481,0.0094223,0.0358582,0.0220108,0.0465012,0.0160599,0.00968933,0.0253296,0.0234222,-9.97986,0.0260544,0.00209808,0.00904083,0.00545502,0.0222778,-0.00171661,0.0519562,0.00606537
1,1,10.0097,0,-0.000915527,-2.42898,0.0559862,-0.0753682,0.0519917,0.0682238,-0.094062,0.143182,-0.127903,-0.0865377,0.000457764,0.0228119,0.022583,0.0916672,0.018959,0.0087738,0.0259018,0.0479126,-9.97986,0.0202179,-0.00419617,0.0122833,0.0038147,0.0200272,0.000534058,0.0419998,0.00564575
1,2,10.0097,0.00152588,-0.00106812,-2.42837,0.0544603,-0.0771993,0.0529073,0.0691393,-0.0937568,0.145013,-0.127903,-0.0847066,0.0030899,0.027504,0.0140381,0.074501,0.0174713,0.0126266,0.0305557,0.0408936,-9.97986,0.0231552,-0.00301361,0.0126266,0.00236511,0.0214005,-0.000953674,0.0374603,0.00648499
1,3,10.0097,0.0012207,0.000610352,-2.42623,0.0532396,-0.0747579,0.0532125,0.0694445,-0.0937568,0.146539,-0.125766,-0.0840963,0.00362396,0.0365829,0.0151443,0.0387955,0.0191879,0.0069046,0.0255585,0.0284958,-9.97986,0.0222015,-0.000572205,0.0133133,0.00286102,0.0173187,-0.00156403,0.0270081,0.00598907
1,4,10.0097,0.0012207,0.000152588,-2.42714,0.0559862,-0.075063,0.0538228,0.07036,-0.0922309,0.146844,-0.125461,-0.0834859,0.00629425,0.0482941,0.0204468,0.0283432,0.0155258,0.00717163,0.0248337,0.0121307,-9.97986,0.0123978,0.00164032,0.0131989,-0.00038147,0.0154877,0.000457764,0.0104141,0.0037384
1,5,10.0097,0.000305176,0.000305176,-2.4247,0.0569017,-0.0738423,0.054128,0.0706652,-0.0922309,0.146844,-0.125156,-0.0816549,0.00961304,0.0365448,0.0146484,-0.00164032,0.0146484,0.00923157,0.0220108,0.00976563,-9.97986,0.00995636,0.000534058,0.0178909,0.00137329,0.0156021,-0.00236511,0.00137329,0.00450134
1,6,10.0097,0.000610352,-0.000305176,-2.4247,0.0569017,-0.0726216,0.0550435,0.0715807,-0.0928413,0.145929,-0.125156,-0.0825704,0.0088501,0.0287628,0.00682831,-0.0203323,0.0153351,0.0125122,0.0242233,0.0114059,-9.97986,0.0141907,0.00362396,0.0166702,-0.000686646,0.0175095,-0.00175476,-0.00980377,0.00522614
1,7,10.0097,-0.000915527,0.000305176,-2.42531,0.0562914,-0.0738423,0.0550435,0.072191,-0.0870429,0.147149,-0.124241,-0.0804342,0.00343323,0.0196838,0.00980377,-0.0172424,0.0151443,0.00484467,0.02491,0.0101089,-9.97986,0.00980377,0.000267029,0.0183868,-0.000648499,0.0169754,-0.00270844,-0.0294876,0.00598907
1,8,10.0097,0.000610352,0.000305176,-2.42501,0.0559862,-0.0771993,0.0550435,0.0715807,-0.0903999,0.146539,-0.124851,-0.0804342,0.00522614,0.017662,0.00843048,-0.0141907,0.0164795,0.0116348,0.0198364,0.0214005,-9.97986,0.0156403,0.000762939,0.0170517,0.00133514,0.0157166,-0.0025177,-0.0185394,0.00598907
1,9,10.0097,0.000305176,0.000610352,-2.4244,0.0569017,-0.0744527,0.0538228,0.0706652,-0.0913154,0.149286,-0.123325,-0.0798238,0.0044632,0.0201416,0.012207,-0.0106812,0.0160599,0.00976563,0.0218582,0.031929,-9.97986,0.02285,-0.000114441,0.0131226,0.00495911,0.0173187,-0.00179291,-0.00907898,0.00789642
2,0,10.0097,0.000610352,-0.0012207,-2.42684,0.0562914,-0.0747579,0.0532125,0.0386217,-0.095893,0.146844,-0.126377,-0.0819601,0.0101852,0.017128,0.0189972,-0.0152206,0.00957489,0.0108337,0.0236511,0.0333405,-9.97986,0.0292969,0.00125885,0.0138855,0.00495911,0.0126266,0.00144958,-0.00911713,0.00873566
2,1,8.15724,0.000610352,-0.00137329,-2.42501,0.0550706,-0.0701802,0.0544332,0.0456407,-0.0928413,0.145929,-0.125766,-0.0828756,0.0101471,0.0199127,0.0132751,-0.00228882,0.0156021,0.0100327,0.0248718,0.0423813,-9.97986,0.02491,0.00110626,0.0157928,0.00358582,0.0161362,0.00198364,-0.010643,0.0050354
2,2,7.1288,0.00183105,-0.000610352,-2.42562,0.0565965,-0.0747579,0.0553487,0.0578478,-0.0919257,0.146844,-0.125461,-0.0828756,0.0122452,0.018692,0.00564575,0.0270844,0.0126266,0.00591278,0.0200653,0.0404358,-9.97986,0.0268173,0.00354767,0.014267,0.00255585,0.016861,-0.00175476,-0.00614166,0.00488281
2,3,7.03694,0.00183105,-0.000152588,-2.42592,0.0559862,-0.0747579,0.0544332,0.0645616,-0.0891792,0.143792,-0.125766,-0.0831808,0.0120544,0.00717163,0.0138855,0.00762939,0.013237,0.0094223,0.019989,0.0416946,-9.97986,0.0203323,0.00377655,0.0141144,0.000419617,0.0128937,-3.8147e-005,-0.00591278,0.00587463
2,4,7.46144,0.00213623,0.000457764,-2.42592,0.0550706,-0.0735371,0.0553487,0.0764635,-0.0900947,0.145624,-0.125156,-0.0831808,0.00808716,0.0102997,0.0222397,-0.0275421,0.0193024,0.00984192,0.0210571,0.0300598,-9.97986,0.0247192,0.00289917,0.0160217,0.00228882,0.0179672,0.00442505,0.000801086,0.00579834
2,5,10.0097,-0.0012207,0.00152588,-2.42714,0.0559862,-0.0753682,0.0556539,0.104845,-0.088874,0.144708,-0.12363,-0.0847066,0.00923157,0.0159454,0.0223541,-0.0107193,0.016861,0.00835419,0.0235748,0.0201035,-9.97986,0.0226974,0.00267029,0.0149155,0.00461578,0.0164032,0.00549316,0.00293732,0.00488281
2,6,10.0097,0.000305176,0.00137329,-2.42867,0.0535448,-0.0756734,0.0526021,0.0883654,-0.0934516,0.142572,-0.125461,-0.0856222,0.0166321,0.0147629,0.0276184,0.0229645,0.0137711,0.00526428,0.020752,0.00228882,-9.97986,0.018158,0.00286102,0.0161362,0.00652313,0.016098,-0.00179291,0.00602722,0.00957489
2,7,10.0097,0.000610352,0.000152588,-2.42989,0.0535448,-0.0805562,0.0513814,0.0764635,-0.0952827,0.143487,-0.126377,-0.0865377,0.0210571,0.0152969,0.0282669,0.0300217,0.0185776,0.00831604,0.021286,0.0102615,-9.97986,0.0155258,0,0.0142288,0.00839233,0.0156403,0.00152588,0.00980377,0.00339508
2,8,10.0097,0.000915527,-0.000152588,-2.42837,0.0511034,-0.0759786,0.0504659,0.07036,-0.095893,0.143487,-0.127903,-0.0871481,0.0154114,0.0125122,0.0180435,0.0229645,0.018158,0.00167847,0.0224304,0.019989,-9.97986,0.00831604,-0.00434875,0.019455,0.00682831,0.0111008,-0.000839233,0.00751495,0.0043869
