
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,0,-0.000305176,-2.42776,0.0544603,-0.0753682,0.0532125,0.07036,-0.094062,0.144403,-0.126987,-0.0850118,0.0120163,0.0170898,0.0376511,-0.133896,-0.00545502,0.00522614,0.0205994,0.0304031,-9.97986,0.0056839,0.00179291,0.00221252,-0.131645,-0.018692,0.0139236,-0.00682831,0.000228882
1,1,10.0097,0.000305176,0.000457764,-2.42653,0.0553758,-0.075063,0.0529073,0.0688341,-0.0928413,0.144403,-0.126072,-0.0840963,0.0134277,0.00694275,0.0281143,-0.170822,-0.00797272,0.00476837,0.0207901,0.0195313,-9.97986,0.010643,0.00205994,0.00370026,-0.128593,-0.0174713,0.0141525,-0.00671387,0.000457764
1,2,10.0097,0.000915527,0.000610352,-2.42776,0.0553758,-0.0738423,0.0538228,0.0709703,-0.0946723,0.145013,-0.126377,-0.0840963,0.00904083,-0.0258636,0.0192261,-0.172691,-0.00404358,0.000648499,0.0187683,0.00656128,-9.97986,0.0122833,-0.00205994,0.000572205,-0.12867,-0.017395,0.00293732,-0.00759125,-0.00389099
1,3,10.0097,-0.000610352,0.000457764,-2.42379,0.0565965,-0.0738423,0.0547383,0.07036,-0.0925361,0.146539,-0.12302,-0.0819601,0.0131607,-0.0278854,0.0174332,-0.152473,-0.00572205,0.00686646,0.0218582,0.00312805,-9.97986,0.0151443,-0.00144958,-0.00240326,-0.121574,-0.0240707,0.000915527,-0.00785828,-0.00469208
1,4,10.0097,0.00213623,0.000915527,-2.42592,0.0562914,-0.0747579,0.0556539,0.0709703,-0.0919257,0.146844,-0.124241,-0.0798238,0.013237,-0.00526428,0.010643,-0.12928,-0.00164032,0.0117874,0.0222778,0.00541687,-9.97986,0.0248337,0.00934601,0.00900269,-0.112991,-0.0184631,0.0102615,-0.000305176,0.00183105
1,5,10.0097,-0.000915527,-0.000152588,-2.42592,0.0562914,-0.0741475,0.0529073,0.0694445,-0.0916206,0.145013,-0.124241,-0.0807394,0.00774384,-0.0104904,-0.0128937,-0.10704,-0.0120163,0.0025177,0.0159454,-0.00247955,-9.97986,0.0109482,-0.00389099,-0.00335693,-0.119171,-0.0340652,0.0131989,-0.0107193,-0.0119019
1,6,10.0097,-0.000610352,0.000762939,-2.42501,0.0565965,-0.0744527,0.0547383,0.0709703,-0.0916206,0.14837,-0.124241,-0.0798238,0.015831,0.0119019,-0.0108337,0.0376892,-0.000114441,0.0136566,0.0273895,-0.00320435,-9.97986,0.0157928,0.00682831,0.00720978,-0.10891,-0.0210571,0.0254822,-0.00106812,-0.00259399
1,7,10.0097,0.00152588,0.000457764,-2.42562,0.0578172,-0.0744527,0.0544332,0.0715807,-0.0922309,0.146234,-0.123935,-0.0810445,0.0118637,0.028801,0.00221252,0.181198,-0.00274658,0.00976563,0.0178909,-0.0107956,-9.97986,0.0160599,0.00175476,0.00610352,-0.0961304,-0.0248337,0.029068,-0.00499725,-0.00579834
1,8,10.0097,-0.000305176,-0.00106812,-2.42623,0.0553758,-0.0747579,0.0532125,0.0450304,-0.0919257,0.146234,-0.125766,-0.0813497,0.00679016,0.0281906,0.0175858,0.210915,-0.0043869,0.0146866,0.0164413,-0.0156021,-9.97986,0.0190735,-0.00236511,0.00282288,-0.0890732,-0.0280762,0.0228882,-0.00358582,-0.0062561
1,9,8.97359,0.000915527,0.000457764,-2.42592,0.0550706,-0.0744527,0.0544332,0.0465563,-0.0925361,0.146539,-0.126682,-0.0816549,0.00823975,0.00766754,0.0157166,0.19165,0.00167847,0.0117493,0.0271988,-0.0175095,-9.97986,0.0199127,0.00782013,0.00717163,-0.0795364,-0.022049,0.0294876,-0.00179291,-0.00911713
2,0,7.97536,-0.000610352,0.000152588,-2.42562,0.0578172,-0.0741475,0.0547383,0.0590685,-0.0922309,0.146844,-0.125461,-0.0825704,0.00648499,0.00434875,0.0147247,0.159721,0.0037384,0.0114059,0.0223923,-0.0236511,-9.97986,0.0241852,0.000343323,0.00766754,-0.0672531,-0.0241852,0.0163651,-0.00423431,-0.00804901
2,1,7.95339,0.000610352,0.0012207,-2.42684,0.0550706,-0.0753682,0.0544332,0.0660875,-0.0949775,0.146539,-0.126682,-0.0822652,0.00724792,0.0233078,0.0220108,0.1297,-7.62939e-005,0.0133896,0.0244522,-0.0148392,-9.97986,0.0246429,-0.00297546,0.00938416,-0.0572586,-0.0226974,0.00366211,-0.00164032,-0.00923157
2,2,8.38429,0,0.00198364,-2.42592,0.0550706,-0.0738423,0.054128,0.077379,-0.0910102,0.144403,-0.124546,-0.0831808,0.00679016,0.0295258,0.0252151,0.116653,0.00480652,0.0133133,0.0231934,-0.00366211,-9.97986,0.0299835,0.00293732,0.00965118,-0.0476456,-0.0265503,-0.00427246,0.000953674,-0.0120926
2,3,10.0097,0.000610352,0.00213623,-2.42623,0.0569017,-0.0747579,0.0547383,0.106066,-0.0900947,0.144708,-0.123935,-0.0837911,0.00679016,0.0294876,0.0184631,0.116501,0.000953674,0.0113678,0.0260162,0.00843048,-9.97986,0.0262833,0.00450134,0.00797272,-0.0395203,-0.0237656,-0.0208282,-0.00255585,-0.00972748
2,4,10.0097,0.000305176,0.00259399,-2.42867,0.0529344,-0.0753682,0.0522969,0.0843981,-0.094062,0.143182,-0.126682,-0.0862325,0.00804901,0.0355148,0.00522614,0.110092,-0.00164032,0.0151825,0.0253296,0.0151443,-9.97986,0.0279999,0.00415802,0.011673,-0.030098,-0.0233078,-0.0211716,-0.00137329,-0.0107956
