
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,-9.99003,0.00274658,-0.000152588,-2.42653,0.0547655,-0.0753682,0.055959,0.0639513,-0.0922309,0.145013,-0.126072,-0.0828756,0.0740814,0.00572205,-0.00911713,0.00667572,-0.0553894,0.0384521,0.0191879,0.0234604,-9.97986,0.0012207,-0.00663757,-0.0305176,0.0135422,-0.016098,0.00904083,0.0351334,-0.0378036
1,1,-9.99003,0.0012207,0.000457764,-2.42684,0.0550706,-0.075063,0.0538228,0.07036,-0.0925361,0.144708,-0.125156,-0.0834859,0.0772476,0.00507355,-0.0056076,0.00785828,-0.0263214,0.0605011,0.0178909,0.0188446,-9.97986,0.0238419,-0.00679016,-0.0443268,0.0121689,-0.0232697,0.00648499,0.0360489,-0.0350189
1,2,-9.20115,-0.000305176,0.00350952,-2.42562,0.0538499,-0.0747579,0.0568746,0.135362,-0.0842964,0.145318,-0.121189,-0.0825704,0.0804138,0.00778198,-0.00118256,0.00617981,0.0387192,0.0632095,0.0218201,0.022316,-9.97986,0.0347137,-0.0056076,-0.0505829,0.0106812,-0.00125885,0.00816345,0.0450516,0.001297
1,3,-1.78874,0.00183105,0.00366211,-2.42562,0.0538499,-0.0744527,0.0562642,0.150316,-0.0861274,0.146844,-0.120273,-0.0844015,0.0712585,0.00564575,7.62939e-005,0.00679016,0.0767517,0.0727081,0.0263977,0.0205612,-9.97986,0.0561523,-0.00244141,-0.0473022,0.015831,0.0171661,0.0069809,0.0494385,0.0676346
1,4,5.98348,0.000915527,0.0050354,-2.42867,0.0541551,-0.0759786,0.0535176,0.150621,-0.0882636,0.145624,-0.121189,-0.0859274,0.0619888,0.00621796,0.000190735,0.00953674,0.0517654,0.0989532,0.0323486,0.0175095,-9.97986,0.0834274,-0.00495911,-0.0344086,0.0163269,0.0508881,0.00766754,0.0550461,0.120544
1,5,10.0097,-0.000305176,0.0038147,-2.4305,0.0523241,-0.075063,0.0513814,0.135362,-0.0931465,0.143487,-0.123935,-0.0874532,0.0521469,0.0112152,0.001297,0.00965118,0.012207,0.0873184,0.0372314,0.0198746,-9.97986,0.0726318,-0.00442505,-0.0151825,0.0166321,0.057869,0.00881195,0.0671005,0.123138
1,6,10.0097,0,0.00228882,-2.4302,0.0532396,-0.0768941,0.050771,0.0926378,-0.0983344,0.142572,-0.126987,-0.0889791,0.0442123,0.0102234,-0.000495911,0.00526428,-0.0169754,0.0436783,0.0366592,0.0193024,-9.97986,0.0382614,0.00362396,0.0177765,0.0211334,0.0659561,0.00827789,0.0654221,0.0881958
1,7,10.0097,-0.0012207,0.000610352,-2.42959,0.0541551,-0.0762837,0.0519917,0.0782946,-0.0968086,0.143182,-0.127292,-0.0883688,0.0365829,0.0183487,0.00583649,0.0135803,-0.0437164,0.00583649,0.0369644,0.0157547,-9.97986,0.0188065,0.00305176,0.043869,0.0212097,0.0771332,0.0088501,0.0585938,0.0496292
1,8,10.0097,0.000610352,0.000152588,-2.42837,0.0535448,-0.0756734,0.0529073,0.0728014,-0.0952827,0.143182,-0.126377,-0.0862325,0.0223541,0.014267,0.00473022,0.0135422,-0.07267,-0.0212097,0.0382233,0.0178146,-9.97986,-0.0121689,0.000114441,0.0414276,0.0187683,0.0775146,0.0122833,0.0453949,0.0249863
