
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,0,0.000305176,-2.42653,0.055681,-0.0741475,0.0535176,0.0718859,-0.0931465,0.145013,-0.126377,-0.0834859,0.0113297,0.0248718,0.00812531,-0.000305176,0.0122833,0.0101471,0.021286,0.0179291,-9.97986,0.0153351,-0.000839233,0.0130081,0.00556946,0.0170517,-0.00255585,0.0147629,0.00873566
1,1,10.0097,-0.0012207,0.000305176,-2.42623,0.0550706,-0.0741475,0.0553487,0.07036,-0.0919257,0.145929,-0.124851,-0.0819601,0.0100708,0.0221252,0.0133896,0.0043869,0.0105667,0.00904083,0.0219727,0.0110626,-9.97986,0.0137711,-0.0018692,0.01194,0.00545502,0.0150681,0.00228882,0.0156784,0.00602722
1,2,10.0097,0,0.000610352,-2.4247,0.0565965,-0.0738423,0.0553487,0.0715807,-0.0910102,0.146234,-0.124546,-0.0816549,0.0125885,0.0231171,0.016861,0.000762939,0.0169373,0.0132751,0.0232697,0.0180054,-9.97986,0.014267,0.00110626,0.0126266,0.00499725,0.0159454,0.00038147,0.0144196,0.00751495
1,3,10.0097,0.000305176,-0.00167847,-2.42776,0.0553758,-0.0744527,0.0522969,0.0297716,-0.0983344,0.146234,-0.127903,-0.0828756,0.0124359,0.0228119,0.0149918,-0.00667572,0.0177383,0.0114822,0.0242615,0.0147629,-9.97986,0.0151443,-0.00301361,0.0185013,0.00499725,0.0165939,-0.00347137,0.0159073,0.00804901
1,4,4.47133,-0.000305176,-0.0038147,-2.42867,0.0562914,-0.0744527,0.0522969,-0.0120375,-0.0998603,0.146234,-0.129734,-0.0831808,0.0134277,0.0238037,0.0217819,0.00343323,0.0189972,0.00984192,0.019722,0.0126648,-9.97986,0.0146866,-0.00267029,0.0148773,0.00782013,0.0156021,-0.0094986,0.0161743,0.00785828
1,5,-3.59355,0.000915527,-0.00396729,-2.42592,0.0569017,-0.0735371,0.0522969,-0.0153944,-0.0980293,0.146234,-0.130649,-0.0819601,0.0113678,0.0259399,0.0165939,0.01091,0.0156021,0.0123215,0.0241089,0.0191116,-9.97986,0.0127792,-0.000762939,0.0146484,0.00816345,0.0153351,-0.00667572,0.0169373,0.00801086
1,6,-9.99003,0,-0.00473022,-2.4247,0.0569017,-0.0726216,0.0544332,-0.0108168,-0.0952827,0.147455,-0.129429,-0.0810445,0.00869751,0.0201416,0.0222397,0.00938416,0.0220871,0.01194,0.0189972,0.0182343,-9.97986,0.0140762,0.00137329,0.0156021,0.00553131,0.0168228,-0.0110245,0.0167465,0.00679016
1,7,-9.99003,0.00183105,-0.00244141,-2.42348,0.055681,-0.073232,0.0562642,0.0361803,-0.0894843,0.146844,-0.126682,-0.0804342,0.014267,0.0234222,0.0203323,0.00751495,0.0156021,0.00953674,0.0167465,0.0172043,-9.97986,0.0165176,0.000991821,0.0088501,0.00301361,-0.00923157,-0.0157547,0.0182343,0.00461578
1,8,-9.99003,0.00213623,-0.000610352,-2.42653,0.0550706,-0.0747579,0.0547383,0.0557115,-0.0903999,0.145624,-0.126682,-0.0819601,0.0151062,0.0252151,0.0198746,-0.00102997,0.015831,0.00892639,0.0150681,0.0170898,-9.97986,0.0176239,0.0031662,0.0172043,0.00621796,-0.00682831,-0.0094223,0.0138092,0.00526428
