
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,-0.000610352,-0.00335693,-2.42837,0.0538499,-0.0747579,0.0519917,0.0709703,-0.0928413,0.145624,-0.126377,-0.0859274,-0.00705719,0.0164032,0.0123596,0.00228882,-0.0266647,0.159454,-0.124207,0.00911713,-9.97986,0.0469208,-0.00461578,0.419235,0.402069,0.0101471,0.000419617,0.0185013,0.123329
1,1,10.0097,0.00183105,-0.00289917,-2.42806,0.0541551,-0.075063,0.0544332,0.0709703,-0.0922309,0.144708,-0.126987,-0.0850118,0.0175095,0.0169373,0.0108337,-0.000267029,-0.0304031,0.161591,-0.141296,0.0044632,-9.97986,0.0444794,-0.000762939,0.431404,0.377769,0,0.00831604,0.0275803,0.127754
1,2,10.0097,-0.000610352,-0.00259399,-2.42653,0.0550706,-0.0735371,0.0532125,0.0697496,-0.0934516,0.144708,-0.126377,-0.085317,0.0362015,0.0148392,0.0122452,0,-0.0294876,0.156517,-0.150452,0.0115204,-9.97986,0.0334549,-0.00160217,0.443611,0.354309,-0.0143051,0.0226212,0.0333405,0.128441
1,3,10.0097,-0.0012207,-0.00320435,-2.42806,0.0550706,-0.0738423,0.0535176,0.0715807,-0.0934516,0.146234,-0.125156,-0.0837911,0.0321198,0.0152969,0.0155258,0.0038147,-0.034523,0.167351,-0.164413,0.0110245,-9.97986,0.0185776,-0.01297,0.453453,0.328178,-0.0229645,0.0312805,0.0362778,0.127335
1,4,10.0097,-0.000305176,-0.00274658,-2.4244,0.0575121,-0.073232,0.0556539,0.07036,-0.0919257,0.145318,-0.125156,-0.0825704,0.0307846,0.00938416,0.0128555,0.0037384,-0.0413132,0.178871,-0.168228,0.0124359,-9.97986,0.00728607,-0.0107574,0.454102,0.296402,-0.0312805,0.0311279,0.0354385,0.130577
1,5,10.0097,-0.0012207,-0.00305176,-2.4244,0.0511034,-0.0729268,0.0532125,0.0694445,-0.0931465,0.145624,-0.123935,-0.0822652,0.0265503,0.013504,0.017128,0.00431061,-0.0344086,0.184937,-0.176125,0.00953674,-9.97986,0.000686646,-0.00686646,0.424118,0.271339,-0.0281143,0.0219727,0.0352478,0.134087
1,6,10.0097,0.000915527,-0.00213623,-2.4244,0.0562914,-0.0747579,0.054128,0.072191,-0.0882636,0.146234,-0.124851,-0.0819601,0.0191498,0.0127792,0.01297,0.0094986,-0.0360107,0.177727,-0.179749,0.0120926,-9.97986,-0.00328064,-0.00366211,0.369186,0.256691,-0.0253677,0.0136566,0.0330734,0.133133
1,7,10.0097,-0.000305176,-0.00137329,-2.4244,0.0565965,-0.0729268,0.0538228,0.0718859,-0.090705,0.147149,-0.124546,-0.0822652,0.00938416,0.0137329,0.0125885,0.00732422,-0.0372696,0.191803,-0.178452,0.00991821,-9.97986,-0.0050354,-0.00301361,0.31395,0.233955,-0.0270081,0.01194,0.0286102,0.139618
1,8,10.0097,0.000610352,-0.00152588,-2.42379,0.0572069,-0.0735371,0.0529073,0.0718859,-0.0916206,0.147149,-0.124241,-0.0807394,0.0088501,0.0146484,0.018692,0.00720978,-0.0450134,0.200844,-0.170822,0.0132751,-9.97986,-0.0063324,-0.00278473,0.253716,0.22049,-0.0179672,0.00774384,0.0292969,0.138168
1,9,10.0097,0.000915527,-0.00213623,-2.42562,0.0562914,-0.0741475,0.0526021,0.0563219,-0.094062,0.146234,-0.125461,-0.0819601,-0.00118256,0.0110245,0.0130463,0.00473022,-0.0455093,0.200615,-0.164757,0.0163651,-9.97986,-0.00934601,-0.00118256,0.196075,0.209312,-0.0145721,-0.000343323,0.023613,0.140915
2,0,10.0097,0.000305176,-0.00198364,-2.42409,0.0575121,-0.0741475,0.0526021,0.0596788,-0.0916206,0.146234,-0.126377,-0.0828756,-0.0121689,0.0147247,0.0201416,0.00770569,-0.0409317,0.198135,-0.154953,0.0189972,-9.97986,-0.00671387,0,0.152245,0.203133,-0.00442505,-0.00385284,0.020752,0.145836
2,1,10.0097,0.00244141,-0.000915527,-2.42653,0.0553758,-0.0747579,0.0522969,0.0666979,-0.0931465,0.145929,-0.125461,-0.0831808,-0.0154877,0.0173569,0.0194168,0.0056839,-0.0417328,0.200272,-0.136414,0.0251007,-9.97986,-0.00537872,-0.00392914,0.101547,0.194664,0.00640869,-0.00717163,0.0151443,0.143776
2,2,10.0097,0.000610352,-0.000152588,-2.42592,0.0547655,-0.0744527,0.0532125,0.0718859,-0.0925361,0.144098,-0.125766,-0.0831808,-0.0168228,0.0134277,0.0175858,0.0110626,-0.0461578,0.195274,-0.114899,0.0278091,-9.97986,-0.00465393,0.00274658,0.0533676,0.185089,0.0152588,-0.0102615,0.00385284,0.145798
2,3,10.0097,-0.000610352,0.000762939,-2.42806,0.0544603,-0.075063,0.0535176,0.0871447,-0.0903999,0.144708,-0.124851,-0.0834859,-0.0105286,0.0195313,0.0222397,0.00221252,-0.0489044,0.186005,-0.0964737,0.0308609,-9.97986,0.00228882,-0.00389099,0.0166702,0.184364,0.0295639,-0.0113297,0.00404358,0.151634
2,4,10.0097,0.000305176,-0.000305176,-2.42867,0.0532396,-0.0753682,0.0516866,0.0743273,-0.0937568,0.143487,-0.127598,-0.0859274,-0.028801,0.0128555,0.0139236,0.00495911,-0.055542,0.165215,-0.0747299,0.0358582,-9.97986,0.00873566,-0.000228882,-0.0257874,0.181999,0.0449753,-0.014267,-0.00785828,0.149155
2,5,10.0097,0.000610352,-0.000305176,-2.42837,0.0535448,-0.0753682,0.0513814,0.0700548,-0.0937568,0.142572,-0.126377,-0.0868429,-0.0306702,0.0165558,0.0205994,0.00991821,-0.0537109,0.160408,-0.0556564,0.0445557,-9.97986,0.0106049,-0.00282288,-0.0597,0.176888,0.0601959,-0.013504,-0.0162506,0.152397
2,6,10.0097,0,-0.000915527,-2.42867,0.0541551,-0.0756734,0.0532125,0.07036,-0.0952827,0.143792,-0.127292,-0.0877584,-0.0370407,0.0167084,0.0232697,0.0105286,-0.0506973,0.157471,-0.0290298,0.0434113,-9.97986,0.02285,-0.00423431,-0.086174,0.169907,0.0780106,-0.0138092,-0.0215149,0.15274
2,7,10.0097,0.0012207,-0.0012207,-2.42898,0.0538499,-0.0759786,0.050771,0.0685289,-0.0934516,0.143792,-0.127598,-0.0877584,-0.0566483,0.0191116,0.0284958,0.0115585,-0.0539398,0.143051,-0.00221252,0.0414276,-9.97986,0.0286865,-0.00347137,-0.105591,0.157242,0.101585,-0.0167084,-0.0258255,0.15419
2,8,10.0097,-0.000305176,-0.00152588,-2.42837,0.0526292,-0.0765889,0.0513814,0.0691393,-0.0910102,0.144708,-0.128208,-0.0871481,-0.0679779,0.0247192,0.0304031,0.0140381,-0.0532913,0.130119,0.0167847,0.0324631,-9.97986,0.0377274,-0.00335693,-0.129852,0.14431,0.122375,-0.0154877,-0.0316238,0.158653
2,9,10.0097,0.000305176,-0.00152588,-2.42837,0.0529344,-0.0756734,0.0526021,0.0697496,-0.0943672,0.144708,-0.126987,-0.085317,-0.0611877,0.0294113,0.030632,0.0120926,-0.0585938,0.119476,0.0401688,0.0278091,-9.97986,0.0417709,-0.00232697,-0.140419,0.128365,0.119438,-0.0209045,-0.0392914,0.157547
3,0,10.0097,-0.0012207,-0.00183105,-2.42898,0.0535448,-0.0756734,0.0519917,0.0691393,-0.0931465,0.144098,-0.125766,-0.085317,-0.0514603,0.0261307,0.0336838,0.0135803,-0.0589371,0.105019,0.0592041,0.0195694,-9.97986,0.0414658,-0.00507355,-0.149536,0.120087,0.0827789,-0.0347519,-0.0452423,0.154533
3,1,10.0097,0.000610352,-0.000610352,-2.42806,0.0547655,-0.0747579,0.0535176,0.0709703,-0.0946723,0.143792,-0.126377,-0.0850118,-0.0365448,0.0273514,0.0352097,0.023613,-0.0569916,0.0904465,0.0856018,0.0166321,-9.97986,0.0335312,-0.000610352,-0.147324,0.115852,0.0508881,-0.0337219,-0.0466537,0.15976
3,2,10.0097,-0.000915527,-0.000610352,-2.42776,0.0559862,-0.0744527,0.0544332,0.0712755,-0.0916206,0.144403,-0.127598,-0.0847066,0.0094223,0.0269699,0.0344467,0.0194168,-0.0598907,0.0720978,0.0997925,0.0111389,-9.97986,0.0265503,-0.00656128,-0.146446,0.0991821,0.0172043,-0.0364304,-0.0534821,0.156784
3,3,10.0097,0.000610352,-0.000915527,-2.42623,0.0559862,-0.0741475,0.0547383,0.0718859,-0.0919257,0.145318,-0.124241,-0.0837911,0.0649261,0.0328445,0.0387192,0.0234985,-0.0583649,0.0695038,0.114441,0.0108719,-9.97986,0.0183868,-0.00156403,-0.139503,0.0840759,0.00236511,-0.0291443,-0.0561905,0.155716
3,4,10.0097,-0.000610352,-0.00137329,-2.42592,0.0559862,-0.0735371,0.0553487,0.0715807,-0.0919257,0.146234,-0.125156,-0.0822652,0.0637817,0.0269699,0.0436783,0.0257111,-0.0637436,0.0663376,0.134506,-0.0063324,-9.97986,-0.00102997,-0.00442505,-0.125122,0.0687408,0.00114441,-0.0192261,-0.0566864,0.156746
