
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,7.17427,0.000610352,0.00213623,-2.42898,0.0535448,-0.075063,0.054128,0.153673,-0.0913154,0.141046,-0.121494,-0.0856222,0.00801086,-0.0957489,-0.0409317,0.0292969,0.0466919,-0.00926971,-0.00564575,0.0790787,-9.97986,0.0333405,-0.0260544,0.0783157,0.0704956,0.0359726,0.0117111,0.0495148,0.0363922
1,1,10.0097,-0.000305176,0.00183105,-2.43233,0.0523241,-0.0771993,0.0522969,0.124986,-0.0961982,0.141656,-0.124241,-0.0901998,0.00743866,-0.101738,-0.041275,0.0308609,0.0497055,-0.00167847,-0.00614166,0.0673676,-9.97986,0.0281906,-0.00434875,0.0830841,0.0565338,0.0270081,0.011673,0.0457764,0.0372314
1,2,10.0097,-0.000305176,-0.000152588,-2.4302,0.0529344,-0.0759786,0.050771,0.0895861,-0.0965034,0.144708,-0.126072,-0.0892843,0.0038147,-0.044899,-0.0332642,0.0299072,0.053215,0.00278473,-0.00328064,0.0439835,-9.97986,0.0244141,0.0341415,0.0862503,0.0436783,0.0277328,0.0110626,0.0387573,0.0473785
1,3,10.0097,0.00183105,-0.00137329,-2.42928,0.0538499,-0.0747579,0.0516866,0.0785997,-0.0961982,0.143792,-0.126682,-0.0886739,0.00411987,-0.0324249,0.00354767,0.0250244,0.0521469,0.0109863,-0.00389099,0.0455475,-9.97986,0.0159454,0.0456619,0.0871658,0.0311279,0.0208282,-0.00110626,0.0294495,0.0416946
1,4,10.0097,0.00183105,-0.0012207,-2.42867,0.0547655,-0.0756734,0.0516866,0.0737169,-0.0946723,0.144403,-0.127903,-0.0865377,0.00522614,-0.0283813,0.0478363,0.0292587,0.0505066,0.0195694,0.000190735,0.0806808,-9.97986,0.0121307,0.0506973,0.0926208,0.0208664,0.0201035,-0.000190735,0.0255966,0.0469589
1,5,10.0097,0.00274658,-0.000610352,-2.42776,0.0547655,-0.0747579,0.054128,0.0718859,-0.0946723,0.145013,-0.126072,-0.0856222,0.0100708,-0.0233459,0.0730896,0.0260162,0.0533676,0.018959,-0.00473022,0.12104,-9.97986,0.0044632,0.0534439,0.0995636,0.00835419,0.00988007,-0.00339508,0.0179672,0.0443268
1,6,10.0097,0,-0.00106812,-2.42714,0.0550706,-0.0747579,0.0532125,0.0712755,-0.0952827,0.146539,-0.126682,-0.085317,0.0177383,0.018959,0.0848007,0.0211716,0.0516129,0.0203323,-0.00118256,0.138741,-9.97986,-0.000343323,0.0374222,0.101509,0.00675201,0.00415802,-0.00679016,0.00865936,0.0480652
1,7,10.0097,0,-0.000152588,-2.42592,0.0559862,-0.0744527,0.0550435,0.0709703,-0.0919257,0.146844,-0.124851,-0.0844015,0.0171661,0.116348,0.0878525,0.00465393,0.047226,0.0149155,-0.0025177,0.0905228,-9.97986,-0.00938416,0.0094223,0.103035,0.000190735,-0.00526428,-0.0111008,0.00167847,0.0474548
1,8,10.0097,-0.0012207,-0.000152588,-2.42501,0.0559862,-0.0741475,0.0547383,0.072191,-0.0925361,0.14837,-0.124241,-0.0816549,0.0239944,0.173187,0.0794983,-0.00423431,0.0497818,0.0251389,0.0043869,0.0424576,-9.97986,-0.00244141,-0.0242615,0.111618,0.00267029,-0.0106812,-0.00579834,-0.00606537,0.0508499
1,9,10.0097,-0.000610352,0.000457764,-2.42562,0.0562914,-0.0744527,0.0547383,0.0712755,-0.0919257,0.146539,-0.125461,-0.0807394,0.0257874,0.196152,0.0660706,-0.00720978,0.0471497,0.0386047,0.00282288,0.00995636,-9.97986,-0.00350952,-0.0315475,0.118675,0.00957489,-0.0218964,-0.00648499,-0.0108337,0.0533676
2,0,10.0097,-0.000610352,-0.000610352,-2.42684,0.0544603,-0.0744527,0.0529073,0.0401476,-0.0971137,0.143792,-0.126987,-0.0825704,0.0233459,0.174255,0.0447845,-0.00534058,0.051918,0.0531769,0.00614166,-0.0279236,-9.97986,0.000839233,-0.0361633,0.123177,0.0199509,-0.0324631,-0.00808716,-0.0180054,0.0583649
2,1,6.25844,0.000305176,-0.00289917,-2.42837,0.0559862,-0.0756734,0.0504659,-0.0092909,-0.100776,0.145013,-0.130039,-0.0834859,0.0211334,0.121841,0.0121307,-0.00347137,0.0490189,0.0626373,0.00804901,-0.0643158,-9.97986,0.00911713,-0.0655746,0.130348,0.0148773,-0.038414,-0.0162506,-0.0284576,0.0593567
2,2,-2.18028,0,-0.00350952,-2.4247,0.0575121,-0.0744527,0.0535176,-0.0175306,-0.0980293,0.145013,-0.129734,-0.0819601,0.0213623,0.0931168,-0.0152206,0.00324249,0.0439072,0.0706863,0.0130463,-0.109596,-9.97986,0.0183487,-0.0497055,0.13958,0.0231934,-0.0375366,-0.0102234,-0.0331116,0.0668335
2,3,-9.99003,0.000915527,-0.00442505,-2.42409,0.0565965,-0.0744527,0.054128,-0.0144789,-0.0955879,0.144403,-0.130039,-0.0822652,0.0136948,0.045433,-0.0324631,-0.00114441,0.0420761,0.0767136,0.00850677,-0.10128,-9.97986,0.0204086,-0.0244141,0.136986,0.0240326,-0.0458145,-0.00118256,-0.0429153,0.0673676
2,4,-9.99003,0.00305176,-0.00183105,-2.42409,0.0565965,-0.073232,0.0568746,0.0291613,-0.0894843,0.147149,-0.128208,-0.080129,0.00827789,0.0427628,-0.0231552,-0.00125885,0.0383759,0.0846863,0.0179672,-0.0304794,-9.97986,0.0298309,0.02285,0.138741,0.0290298,-0.0837326,0.0019455,-0.054245,0.0638962
2,5,-9.99003,0.000915527,0,-2.42653,0.0553758,-0.0747579,0.0553487,0.052965,-0.0900947,0.145318,-0.126682,-0.0810445,0.00335693,0.0793839,-0.00793457,-0.0043869,0.0411987,0.0892258,0.0152588,-0.0197601,-9.97986,0.0258636,0.0879288,0.146103,0.0392532,-0.0867844,0.0044632,-0.0645828,0.0626755
2,6,-9.99003,0.000610352,0.000305176,-2.42592,0.0553758,-0.0753682,0.0553487,0.0621202,-0.0919257,0.145624,-0.127292,-0.0831808,-0.00217438,0.0641251,-0.0125504,-0.000762939,0.0397491,0.0938797,0.0211334,-0.0436783,-9.97986,0.0244904,0.0905991,0.14473,0.0436783,-0.0998306,0.00156403,-0.0764084,0.062561
2,7,-9.99003,-0.000915527,0.000457764,-2.42592,0.0559862,-0.0756734,0.0547383,0.0731066,-0.0919257,0.144403,-0.125156,-0.0831808,-0.00244141,0.0223923,-0.0138855,0.00202179,0.0378036,0.101738,0.0124741,-0.0524521,-9.97986,0.0205231,0.0538254,0.148735,0.0490189,-0.0999451,-0.00392914,-0.0862885,0.0588989
2,8,-7.99815,0.00152588,0.00442505,-2.42653,0.0541551,-0.0729268,0.055959,0.141161,-0.0858222,0.143487,-0.121494,-0.0816549,0.00350952,-0.00911713,-0.000991821,0.00465393,0.0387573,0.10952,0.0175476,-0.0604248,-9.97986,0.0183487,-0.0109863,0.148964,0.0529861,-0.0870514,-0.0163269,-0.101433,0.0572968
2,9,-0.393476,0.00183105,0.00427246,-2.42684,0.0535448,-0.0738423,0.0550435,0.150011,-0.0879585,0.144708,-0.121189,-0.0840963,0.0056076,-0.0331879,0.0193787,0.00492096,0.0281525,0.112343,0.0189972,-0.045929,-9.97986,0.0105286,-0.0579071,0.148926,0.0584412,-0.0896835,-0.0289536,-0.107803,0.0550079
3,0,7.06807,-0.000305176,0.00518799,-2.42806,0.0532396,-0.075063,0.0547383,0.152757,-0.0900947,0.143792,-0.121799,-0.085317,0.00751495,-0.0250244,0.00312805,0.0044632,0.0329971,0.121117,0.0182724,-0.00808716,-9.97986,0.00404358,-0.0202942,0.146294,0.0557709,-0.088768,-0.0309372,-0.108452,0.0598145
3,1,10.0097,-0.000305176,0.00350952,-2.43081,0.0526292,-0.0765889,0.0498555,0.125292,-0.0955879,0.141656,-0.125766,-0.0895895,0.00507355,-0.0258636,-0.0205994,0.0107956,0.0260162,0.118904,0.0201797,-0.00377655,-9.97986,0.00133514,-0.0140381,0.139313,0.0521469,-0.0866699,-0.0223541,-0.114517,0.0556564
3,2,10.0097,0.000610352,0.000610352,-2.43111,0.0541551,-0.0768941,0.0513814,0.0892809,-0.0974189,0.143182,-0.125766,-0.0883688,0.00839233,-0.0475693,-0.0216293,0.0157547,0.0220871,0.114021,0.019722,-0.0202179,-9.97986,-0.00385284,-0.0234985,0.138588,0.0452042,-0.0829315,-0.0111389,-0.112,0.0564957
3,3,10.0097,0.0012207,-0.000457764,-2.42928,0.0535448,-0.075063,0.050771,0.0785997,-0.0961982,0.143792,-0.126987,-0.0886739,0.00278473,-0.0441742,-0.0146103,0.0144196,0.0202942,0.112495,0.0196075,-0.023613,-9.97986,0.00301361,-0.0133896,0.129242,0.0374222,-0.0870895,-0.00499725,-0.112915,0.0520325
3,4,10.0097,0.00183105,-0.00106812,-2.42837,0.0544603,-0.0753682,0.0526021,0.072191,-0.0946723,0.145624,-0.126682,-0.0862325,0.00904083,-0.00221252,-0.000991821,0.0125504,0.0165558,0.11673,0.0191498,-0.00774384,-9.97986,0.00450134,7.62939e-005,0.12043,0.0291061,-0.082016,-0.000724792,-0.114059,0.0494003
3,5,10.0097,0.0012207,-0.00106812,-2.42867,0.0550706,-0.0756734,0.0532125,0.0734117,-0.0934516,0.145013,-0.125461,-0.0856222,0.0102234,0.0209808,-0.0031662,0.00595093,0.0094223,0.105286,0.0206757,0.0121307,-9.97986,0.0126266,-0.00102997,0.10746,0.0165558,-0.0856018,0.0168991,-0.116043,0.0503159
3,6,10.0097,-0.000610352,-0.000762939,-2.42806,0.0547655,-0.0738423,0.0519917,0.07036,-0.0937568,0.143792,-0.126377,-0.0847066,0.00720978,0.0144196,0.00331879,0.00694275,0.00961304,0.093689,0.0271988,0.00232697,-9.97986,0.0261307,0.00255585,0.0968933,0.00595093,-0.0780106,0.0162506,-0.117073,0.0482559
3,7,10.0097,0.00244141,-0.000610352,-2.42592,0.0553758,-0.0744527,0.0522969,0.0706652,-0.0931465,0.144708,-0.125156,-0.0837911,0.00629425,-0.00175476,0.00827789,0.00175476,0.00343323,0.0810242,0.0260544,-0.00343323,-9.97986,0.0284958,0.0313568,0.0799942,-0.00240326,-0.0709534,0.00778198,-0.115509,0.0467682
3,8,10.0097,0.00152588,-0.00152588,-2.4247,0.0559862,-0.0726216,0.054128,0.0724962,-0.0916206,0.145624,-0.124546,-0.0819601,0.0164413,-0.00896454,0.0187683,0.00671387,0.00141144,0.0758362,0.0260162,0.0118256,-9.97986,0.0304413,0.0502777,0.0597,-0.0181961,-0.0655365,-0.00534058,-0.116119,0.0414658
3,9,10.0097,0.000305176,-0.000915527,-2.42592,0.0569017,-0.0741475,0.0535176,0.0706652,-0.0922309,0.147455,-0.124851,-0.0810445,0.0125504,0.000305176,0.0278473,0.00553131,-0.00419617,0.0736618,0.0301743,0.0313187,-9.97986,0.0363159,0.0442886,0.0338745,-0.0362778,-0.0699997,-0.0196075,-0.117111,0.0343704
4,0,10.0097,0.000610352,-0.00274658,-2.42745,0.0559862,-0.0747579,0.0519917,0.0395372,-0.0971137,0.145929,-0.127292,-0.0840963,0.0110245,0.0155258,0.0277328,0.00732422,-0.00961304,0.0720215,0.025177,0.0355148,-9.97986,0.0326157,0.044899,0.00701904,-0.0559998,-0.0683975,-0.0275421,-0.122643,0.0279236
4,1,5.90871,0.000305176,-0.00579834,-2.42745,0.0559862,-0.0735371,0.0519917,-0.00837537,-0.101081,0.145929,-0.129429,-0.0837911,0.0107193,0.0204086,0.0373459,0.00858307,-0.0121307,0.0636292,0.030365,0.0361252,-9.97986,0.0298309,0.0296783,-0.0102615,-0.080986,-0.070076,-0.0239563,-0.125465,0.022583
4,2,-2.41649,0,-0.00610352,-2.42684,0.0559862,-0.0735371,0.0532125,-0.0190565,-0.0974189,0.147149,-0.130954,-0.0831808,0.0121689,0.0212479,0.0445938,0.00938416,-0.0165939,0.0471878,0.0265503,0.0379944,-9.97986,0.0238037,-0.04776,-0.0352859,-0.0976944,-0.0686264,-0.0266647,-0.129738,0.017662
4,3,-9.99003,0,-0.00656128,-2.42501,0.0559862,-0.0738423,0.0538228,-0.0138685,-0.0952827,0.145624,-0.130344,-0.0822652,0.0133133,0.0284195,0.0484848,0.0155258,-0.0153351,0.0442123,0.0286865,0.0405121,-9.97986,0.0114822,-0.0868988,-0.0568008,-0.109024,-0.0653076,-0.0187302,-0.122452,0.0182343
4,4,-9.99003,-0.00152588,-0.00427246,-2.42379,0.0562914,-0.073232,0.055959,0.0319078,-0.0903999,0.147149,-0.126377,-0.0804342,0.00995636,0.0421524,0.0455475,0.0104523,-0.0126266,0.0437546,0.0312042,0.0382996,-9.97986,0.00591278,-0.0511932,-0.0717545,-0.127602,-0.0853729,-0.0157166,-0.12249,0.014267
4,5,-9.99003,-0.000610352,-0.00213623,-2.4247,0.0553758,-0.0723164,0.0544332,0.0523546,-0.090705,0.146234,-0.126377,-0.0813497,0.00659943,0.0421143,0.04776,0.0107574,-0.000305176,0.0349426,0.0291824,0.0429535,-9.97986,0.00400543,-0.0252533,-0.0891113,-0.141068,-0.0827026,-0.0244141,-0.128059,0.0107193
4,6,-9.99003,-0.000305176,-0.0012207,-2.42592,0.0544603,-0.0741475,0.0538228,0.0618151,-0.0916206,0.143182,-0.126072,-0.0831808,0.0105667,0.0413513,0.0465393,0.0146866,0.00465393,0.0278473,0.0312424,0.0481415,-9.97986,0.00087738,-0.0159836,-0.103378,-0.146141,-0.0782776,-0.0237274,-0.128365,0.00961304
4,7,-9.99003,-0.00183105,-0.000610352,-2.42653,0.0553758,-0.0747579,0.0544332,0.0715807,-0.0919257,0.145929,-0.125766,-0.0834859,0.00926971,0.0444412,0.0383759,0.0172043,0.0124741,0.0248718,0.0346375,0.0439453,-9.97986,-0.00244141,-0.0317001,-0.111122,-0.153503,-0.073967,-0.0237274,-0.121498,0.00747681
4,8,-8.01616,-0.0012207,0.00167847,-2.42684,0.0541551,-0.0747579,0.0553487,0.139025,-0.0858222,0.144403,-0.121494,-0.0831808,-0.00453949,0.0372314,0.0415039,0.0082016,0.022583,0.0164032,0.0299454,0.0434113,-9.97986,-0.00904083,-0.0455856,-0.134926,-0.167351,-0.0594711,-0.0327682,-0.131721,-0.000762939
4,9,-0.508222,0.000610352,0.00335693,-2.42684,0.0541551,-0.075063,0.0544332,0.151842,-0.0879585,0.144708,-0.121799,-0.0840963,-0.00282288,0.0444031,0.0487137,0.0156784,0.0296783,0.0157928,0.0328827,0.0535583,-9.97986,-0.000305176,-0.0232315,-0.138092,-0.172081,-0.0508499,-0.0149155,-0.126381,0.00324249
5,0,7.00673,0.00183105,0.00274658,-2.42867,0.0535448,-0.0762837,0.0538228,0.152452,-0.0897895,0.143792,-0.122104,-0.0865377,-0.0122833,0.0452042,0.0417328,0.00759125,0.0408554,0.0131607,0.031662,0.0564575,-9.97986,-0.000724792,-0.0189972,-0.150795,-0.182114,-0.0518799,-0.00152588,-0.129967,-0.000724792
5,1,10.0097,-0.000915527,0.00366211,-2.43172,0.0535448,-0.0778096,0.0504659,0.124986,-0.0946723,0.141961,-0.124241,-0.0886739,-0.0183868,0.0418854,0.0425339,0.0115585,0.0460815,0.00583649,0.0286102,0.056076,-9.97986,0.0038147,-0.00789642,-0.156746,-0.189819,-0.0534058,0.00473022,-0.125046,-0.00289917
5,2,10.0097,0.00183105,0.000152588,-2.43081,0.0535448,-0.0762837,0.0495503,0.0901964,-0.0980293,0.143792,-0.125461,-0.0889791,-0.0228119,0.0422287,0.0392151,0.0109863,0.0555038,0.00392914,0.0373459,0.0609207,-9.97986,0.00709534,0.000839233,-0.159454,-0.196304,-0.0537872,0.00785828,-0.121346,-0.00347137
