
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,5.88796,0.000915527,0.00427246,-2.42776,0.0544603,-0.0759786,0.0535176,0.154283,-0.0900947,0.142877,-0.121799,-0.0847066,0.0583649,0.0301361,0.028038,0.013237,0.0410461,-0.000724792,0.0183487,0.00953674,-9.97986,0.0208664,-0.00102997,0.0189972,0.0153732,0.0149918,-0.00499725,0.00453949,0.0103378
1,1,10.0097,-0.0012207,0.0050354,-2.42959,0.0514085,-0.0765889,0.0522969,0.133226,-0.0946723,0.142572,-0.12302,-0.0871481,-0.00938416,0.0403214,0.0350189,0.0202179,0.0437164,-0.00488281,0.0169754,0.0175476,-9.97986,-0.00926971,-0.00553131,0.0189972,0.0130844,0.0149536,-0.000534058,0.00640869,0.0114059
1,2,10.0097,-0.00152588,0.000610352,-2.43081,0.0532396,-0.0759786,0.0504659,0.092943,-0.0974189,0.142572,-0.126072,-0.0883688,-0.0386047,0.0337219,0.0333405,0.0146484,0.0415039,-0.00534058,0.0188828,0.0232697,-9.97986,-0.0321579,-0.00301361,0.0192261,0.0161743,0.0177383,0.00339508,0.00537872,0.0138474
1,3,10.0097,0.000610352,-0.000305176,-2.42898,0.0535448,-0.0762837,0.0498555,0.0779894,-0.0980293,0.143182,-0.127292,-0.0871481,-0.0296021,0.0323486,0.0305939,0.0144958,0.0384903,-0.00175476,0.019455,0.0242233,-9.97986,-0.0520706,-0.00450134,0.0163269,0.0114822,0.0139618,0.00457764,0.00213623,0.0145721
1,4,10.0097,-0.000305176,-0.000152588,-2.42898,0.0547655,-0.0756734,0.0529073,0.0740221,-0.0952827,0.143792,-0.126377,-0.0868429,-0.0634003,0.0363922,0.0363922,0.017662,0.038414,-0.00205994,0.0180817,0.0118637,-9.97986,-0.0802612,-0.0050354,0.0166702,0.00747681,0.0117874,0.00637054,0.00545502,0.0118256
1,5,10.0097,0.00152588,0.000305176,-2.42745,0.0553758,-0.0747579,0.0529073,0.0718859,-0.094062,0.144098,-0.126377,-0.0850118,-0.0488281,0.0354385,0.031929,0.0183105,0.0382233,0.000190735,0.0157547,0.00621796,-9.97986,-0.111427,-0.00209808,0.0131226,0.00167847,0.00988007,0.00282288,0.00598907,0.0102997
1,6,10.0097,0.000305176,0.000762939,-2.42684,0.0535448,-0.0738423,0.0538228,0.0709703,-0.0928413,0.145013,-0.125766,-0.0850118,-0.00534058,0.0325394,0.0271988,0.0153732,0.0379181,-0.00118256,0.0164413,0.0143433,-9.97986,-0.140839,-0.00335693,0.0149918,-0.000152588,0.0138092,0.00728607,0.00511169,0.0112534
1,7,10.0097,-0.00183105,0.000457764,-2.42623,0.0553758,-0.0744527,0.0522969,0.0712755,-0.0925361,0.145013,-0.127292,-0.0840963,-0.00209808,0.0249481,0.0215912,0.0102997,0.0375748,-0.00118256,0.0185013,0.0204468,-9.97986,-0.152054,-0.00205994,0.0157166,0.00244141,0.0158691,0.00732422,0.00759125,0.0109482
1,8,10.0097,-0.000610352,0.000305176,-2.4244,0.0559862,-0.0747579,0.0544332,0.0728014,-0.0928413,0.144098,-0.124546,-0.0825704,-0.00156403,0.0229263,0.0138474,0.0069809,0.0387573,0.00133514,0.0166321,0.0214767,-9.97986,-0.0910568,-0.00175476,0.0152969,0.00492096,0.0163651,0.0125122,0.0063324,0.0121307
1,9,10.0097,-0.000610352,-0.000152588,-2.42531,0.0559862,-0.0741475,0.0547383,0.0718859,-0.0925361,0.146234,-0.124241,-0.0819601,-0.00915527,0.0242615,0.0138092,0.0145721,0.0382996,-0.000343323,0.0151062,0.0107574,-9.97986,-0.00640869,0.00549316,0.0199127,0.00835419,0.0165939,0.00919342,0.00659943,0.0101471
2,0,10.0097,-0.000305176,0.000152588,-2.42592,0.0575121,-0.0747579,0.0547383,0.0746324,-0.0913154,0.146844,-0.123935,-0.080129,0.0759888,0.0266647,0.0155258,0.0119781,0.0371552,-0.000495911,0.0182724,0.00782013,-9.97986,0.0695801,0.00854492,0.0128937,0.00930786,0.0159454,0.0112534,0.0111389,0.011673
2,1,10.0097,0.00152588,-0.000915527,-2.42653,0.0565965,-0.0747579,0.0513814,0.0456407,-0.095893,0.145318,-0.126377,-0.0831808,0.191078,0.0250244,0.0172424,0.0163269,0.0301743,0.00278473,0.0148773,0.0151062,-9.97986,0.157967,0.0038147,0.0179291,0.0102234,0.0146866,0.0118637,0.0115585,0.00896454
2,2,4.4106,-0.000915527,-0.00411987,-2.42684,0.0565965,-0.0735371,0.0516866,-0.0102064,-0.100776,0.146234,-0.130039,-0.0831808,0.149384,0.0248718,0.0128174,0.0141907,0.0317764,0.00545502,0.0197601,0.0201797,-9.97986,0.165253,3.8147e-005,0.0182343,0.00778198,0.0154877,0.0102234,0.0102615,0.00968933
2,3,-3.08269,0.000305176,-0.00457764,-2.42623,0.0559862,-0.0738423,0.0532125,-0.0169203,-0.0986396,0.146844,-0.129734,-0.0819601,0.0562286,0.0201035,0.0117874,0.011673,0.0377655,-0.0012207,0.01297,0.0222015,-9.97986,0.0938797,-0.00602722,0.0149155,0.00434875,0.0106812,0.00579834,0.00644684,0.00881195
2,4,-9.91038,0.000305176,-0.00427246,-2.4244,0.0565965,-0.0735371,0.055959,0.00535754,-0.0931465,0.145929,-0.128208,-0.0804342,0.0161743,0.0221252,0.0136566,0.0113678,0.0314713,0.00556946,0.0155258,0.0268555,-9.97986,0.0407791,7.62939e-005,0.0164413,0.0115204,0.0159073,0.00854492,0.0094986,0.00846863
2,5,-9.99003,-0.000305176,-0.00274658,-2.42562,0.0569017,-0.0747579,0.0553487,0.0309923,-0.0913154,0.146844,-0.127598,-0.0807394,-0.0233459,0.0244904,0.0128174,0.00827789,0.0317383,0.0038147,0.0135803,0.0125504,-9.97986,0.0179291,-0.00350952,0.0214767,0.00766754,0.0146866,0.00598907,0.00961304,0.00740051
2,6,-9.99003,0.000610352,-0.00106812,-2.42562,0.0553758,-0.0741475,0.0562642,0.0532701,-0.0903999,0.145929,-0.126377,-0.0822652,-0.0473785,0.0239563,0.0154114,0.0104523,0.0267029,0.00415802,0.0187302,0.00827789,-9.97986,0.0348282,-0.00816345,0.0175858,0.0102615,0.00564575,0.00598907,0.0106812,0.00724792
2,7,-9.99003,0.0012207,-0.000152588,-2.42562,0.0553758,-0.0741475,0.0544332,0.0657823,-0.0897895,0.146539,-0.125766,-0.0825704,-0.00808716,0.0236893,0.0118637,0.00900269,0.029068,0.00400543,0.0183105,0.0151443,-9.97986,0.0623703,-0.00980377,0.0164032,0.00598907,0.0144577,0.00823975,0.00507355,0.00782013
2,8,-9.96989,-0.000610352,0.00183105,-2.42501,0.0550706,-0.0741475,0.0568746,0.110033,-0.0876533,0.145318,-0.123325,-0.0828756,0.0152969,0.0174332,0.00923157,0.0117874,0.0289917,0.00347137,0.0197601,0.0284576,-9.97986,0.0471878,-0.00297546,0.0149155,0.0135803,0.0210571,0.01194,0.0112915,0.00785828
2,9,-1.3325,0.000610352,0.00427246,-2.42928,0.0535448,-0.0759786,0.0553487,0.137499,-0.0891792,0.147455,-0.121189,-0.0850118,-0.0518417,0.016098,0.00671387,0.00881195,0.0306702,0.00442505,0.0214767,0.0350952,-9.97986,0.0188065,-0.000610352,0.0193024,0.0122452,0.0192642,0.00934601,0.0123596,0.00770569
3,0,5.93709,-0.00152588,0.00396729,-2.42898,0.0529344,-0.0759786,0.0538228,0.15764,-0.0882636,0.143182,-0.121189,-0.085317,-0.0633621,0.0184631,0.00312805,0.00778198,0.0287247,0.00038147,0.0172043,0.0291824,-9.97986,0.0158691,-0.000915527,0.0159836,0.00999451,0.0154495,0.00976563,0.0056076,0.00495911
3,1,10.0097,0.00213623,0.00457764,-2.42959,0.0526292,-0.0771993,0.0516866,0.135668,-0.0931465,0.143487,-0.12363,-0.0871481,-0.0192261,0.0140381,0.0063324,0.00808716,0.0230026,0.00343323,0.0194931,0.0253677,-9.97986,0.0280762,0.00179291,0.0194168,0.00614166,0.0151443,0.0102615,0.00720978,0.00389099
3,2,10.0097,-0.000305176,0.00106812,-2.43081,0.0526292,-0.0753682,0.0513814,0.0941637,-0.0980293,0.143792,-0.126072,-0.0886739,0.015564,0.0188446,0.0111389,0.00629425,0.0245667,0.00774384,0.0200272,0.0130081,-9.97986,0.0437927,0.00160217,0.0179672,0.00801086,0.0198746,0.0144577,0.0113678,0.00549316
