
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,10.0097,0,0.000305176,-2.42776,0.0550706,-0.0744527,0.0532125,0.07036,-0.094062,0.145013,-0.126072,-0.0844015,0.115891,0.0169373,0.00965118,0.0107574,0.0160217,0.00705719,0.0226974,0.0150299,-9.97986,0.0690842,-0.00289917,0.0153351,0.00453949,0.0150681,-0.00377655,0.0136566,0.00484467
1,1,10.0097,0,0.000610352,-2.42684,0.0550706,-0.0747579,0.0532125,0.0685289,-0.0919257,0.144403,-0.125766,-0.0837911,0.109634,0.0174713,0.0141907,0.00770569,0.0175858,0.0120926,0.0254059,0.0243378,-9.97986,0.0496292,0.00148773,0.0175858,0.00705719,0.0144958,-0.000572205,0.0153732,0.010376
1,2,10.0097,0.000305176,-0.000305176,-2.42653,0.0565965,-0.0744527,0.0535176,0.0691393,-0.0919257,0.146539,-0.122715,-0.0819601,0.0559235,0.0131607,0.0104141,0.00526428,0.020256,0.0105667,0.021019,0.0249481,-9.97986,0.0177765,0.000152588,0.00759125,0.00530243,0.0157928,-0.00553131,0.016861,0.00396729
1,3,10.0097,-0.000305176,0.000915527,-2.4247,0.0569017,-0.0735371,0.055959,0.0694445,-0.0925361,0.14837,-0.123935,-0.0804342,0.0106049,0.0150299,0.0159454,0.0063324,0.0187683,0.00984192,0.0202942,0.018959,-9.97986,-0.00236511,0.00354767,0.0162506,0.00686646,0.0178528,-0.000190735,0.0152969,0.00823975
1,4,10.0097,0.000305176,0.000305176,-2.4247,0.0569017,-0.073232,0.054128,0.0709703,-0.0925361,0.146234,-0.125461,-0.0813497,-0.0156784,0.0172806,0.0114822,0.00450134,0.0136185,0.00907898,0.0218201,0.0156021,-9.97986,-0.0263977,0.00659943,0.0171661,0.00900269,0.0123215,-0.00190735,0.0144958,0.00450134
1,5,10.0097,0.000610352,0,-2.42409,0.0562914,-0.0741475,0.0550435,0.07036,-0.0922309,0.145929,-0.12241,-0.0807394,0.00926971,0.0149536,0.00740051,0.00289917,0.0150681,0.00747681,0.0198364,0.0166702,-9.97986,-0.0426865,0.00305176,0.0180435,0.0106049,0.0136185,-0.00267029,0.0194931,0.00782013
1,6,10.0097,0.0012207,0.000762939,-2.42501,0.0562914,-0.0723164,0.0556539,0.0679186,-0.0916206,0.146844,-0.125156,-0.0810445,0.0164413,0.016098,0.0107956,0.00644684,0.0174332,0.00976563,0.0246048,0.0244522,-9.97986,-0.0574493,0.00137329,0.0170135,0.0100708,0.0141144,-0.00469208,0.0122833,0.00782013
1,7,10.0097,0.0012207,-0.00198364,-2.42684,0.0575121,-0.075063,0.0522969,0.0383165,-0.0961982,0.146844,-0.126682,-0.0819601,0.00713348,0.0148392,0.0108719,0.00556946,0.0188446,0.00629425,0.0234222,0.0226212,-9.97986,-0.0654984,-0.000534058,0.0148773,0.0043869,0.0140762,-0.000534058,0.0133133,0.00827789
1,8,8.06142,0.0012207,-0.000762939,-2.42562,0.055681,-0.0747579,0.0544332,0.0459459,-0.0928413,0.145929,-0.127598,-0.0813497,0.0094223,0.0220108,0.0130081,0.00900269,0.0180817,0.0108337,0.0221634,0.0159073,-9.97986,-0.0562668,0.000305176,0.0186157,0.00957489,0.0198746,-3.8147e-005,0.0160217,0.00785828
