
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,-7.03471,0.000610352,-0.00457764,-2.4247,0.0553758,-0.0735371,0.0538228,-0.0169203,-0.0977241,0.14837,-0.130649,-0.0816549,0.00587463,0.0296783,0.0249863,0.0139618,0.018692,0.0113678,0.0278854,0.0168228,-9.97986,0.00770569,-0.000839233,0.0156403,0.0063324,0.0179672,0.000495911,0.0160599,0.00614166
1,1,-9.99003,0.000610352,-0.00335693,-2.42592,0.055681,-0.073232,0.0553487,0.0132921,-0.0928413,0.145929,-0.128818,-0.0804342,0.0115204,0.0315475,0.0230026,-0.00961304,0.0146103,0.015564,0.0246429,0.0112534,-9.97986,0.0108337,-0.00541687,0.0122452,0.00591278,0.00930786,0.00167847,0.0144196,0.00701904
1,2,-9.99003,-0.000305176,-0.00198364,-2.4247,0.0559862,-0.0735371,0.0562642,0.04442,-0.0897895,0.145013,-0.127292,-0.0810445,0.00984192,0.0363541,0.0289536,-0.0340271,0.0185394,0.0115967,0.0232315,0.0168991,-9.97986,0.0126266,-0.001297,0.0128937,0.00686646,-0.0114822,-0.00331879,0.0140381,0.00583649
1,3,-9.99003,-0.0012207,-0.000305176,-2.42531,0.0550706,-0.0735371,0.0556539,0.0584581,-0.0910102,0.146539,-0.126072,-0.0819601,0.0109863,0.0379944,0.032692,0.000305176,0.0180435,0.00934601,0.0217438,0.0195694,-9.97986,0.0175476,-0.00164032,0.0107574,0.00782013,-0.0104523,-0.00431061,0.0133514,0.00865936
1,4,-9.99003,0.000305176,0.000152588,-2.42592,0.0550706,-0.0747579,0.0550435,0.0731066,-0.0913154,0.146844,-0.125156,-0.0828756,0.00999451,0.044899,0.0347519,0.0403595,0.0165939,0.00873566,0.0209808,0.0146103,-9.97986,0.0139236,0.00102997,0.0127792,0.00659943,-0.00862122,-0.00404358,0.0169373,0.00610352
1,5,-9.83165,0.0012207,0.00259399,-2.42501,0.0547655,-0.075063,0.0568746,0.129564,-0.0855171,0.143792,-0.121799,-0.0825704,0.0127411,0.0395203,0.0352859,0.0491333,0.0205994,0.0125504,0.019455,0.0156021,-9.97986,0.0117874,-0.00270844,0.0180054,0.00915527,0.00976563,-0.00484467,0.0156784,0.00534058
1,6,-1.44359,-0.000610352,0.0038147,-2.42714,0.0532396,-0.0756734,0.0556539,0.143907,-0.0873481,0.144403,-0.121189,-0.0844015,0.0110626,0.0276947,0.0336456,0.0369644,0.0181961,0.00831604,0.0203323,0.0172043,-9.97986,0.0175095,-0.0018692,0.0198746,0.00656128,0.0131989,-0.00236511,0.0141144,0.00793457
1,7,6.52333,0,0.00442505,-2.42898,0.0538499,-0.0756734,0.0535176,0.154283,-0.0897895,0.143487,-0.122104,-0.0859274,0.00869751,0.0255585,0.0324249,0.033989,0.019455,0.00808716,0.0177765,0.0151825,-9.97986,0.0187683,0.00244141,0.016861,0.00892639,0.0165176,-0.0037384,0.0152969,0.00854492
1,8,10.0097,0.000610352,0.00473022,-2.43111,0.0523241,-0.0775044,0.0492452,0.129259,-0.0946723,0.142572,-0.124546,-0.0883688,0.0144958,0.0279617,0.0361633,0.0232697,0.0198746,0.00686646,0.0172043,0.0135422,-9.97986,0.0141907,-0.00171661,0.0155258,0.0050354,0.0120163,-0.00572205,0.013504,0.00602722
