
Devices
1200
,,BP Load cell - Voltage,String Length - Voltage,Clutch Active - Voltage,#7 iPecs - Voltage,,,,,,,,,EMG 1-8 Left - Voltage,,,,,,,,Pylon Force - Voltage,EMG 9-16 Right - Voltage,,,,,,,,
Frame,Sub Frame,BP Load Cell,String Length,From Arduino Logic,A45,A135,A225,A315,S0,S90,S180,S270,ZSum,EMG 1 Glut Max,EMG 2 Glut Med,EMG 3 Biceps Femoris Long,EMG 4 Rectus Femoris,EMG 5 Vastus Medialis,EMG 6 Tib Ant,EMG 7 Med Gas,EMG 8 Soleus,Pylon volts,EMG 9 Glut Max,EMG 10 Glut Med,EMG 11 Biceps Femoris Long,EMG 12 Rectus Femoris,EMG 13 Vastus Medialis,EMG 14 Tib Ant,EMG 15 Med Gas,EMG 16 Soleus
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,-4.54631,-0.000915527,0.00366211,-2.42837,0.0535448,-0.0756734,0.0538228,0.134752,-0.0879585,0.144098,-0.123325,-0.0840963,-0.00865936,0.0284958,0.0295258,0.00675201,0.0336838,0.0056076,0.0469589,0.0136566,-9.97986,0.026474,0.000991821,0.172501,0.351219,0.020256,-0.00164032,-0.0523376,0.0787354
1,1,2.67324,-0.000305176,0.00350952,-2.42714,0.0526292,-0.0759786,0.0532125,0.153063,-0.0882636,0.143792,-0.121494,-0.0850118,-0.0141144,0.0304794,0.0272751,0.0087738,0.0352097,0.00648499,0.0424194,0.00732422,-9.97986,0.0245667,0.000495911,0.156937,0.348358,0.0240326,-0.00823975,-0.0484085,0.0798798
1,2,9.90621,-0.000915527,0.00442505,-2.42959,0.0538499,-0.0756734,0.0535176,0.152452,-0.0900947,0.144098,-0.121189,-0.0856222,-0.0152588,0.0324631,0.0317764,0.0126648,0.0366211,0.00946045,0.0443268,0.00423431,-9.97986,0.0264359,-0.00534058,0.138016,0.34317,0.0248337,-0.00331879,-0.0305557,0.0831223
1,3,10.0097,0.0012207,0.0012207,-2.4302,0.0517137,-0.0768941,0.0498555,0.106676,-0.0977241,0.142267,-0.125766,-0.0895895,-0.00610352,0.0325394,0.0257111,0.0108337,0.0365067,0.0129318,0.0398254,0.0043869,-9.97986,0.018959,0.000457764,0.120239,0.342903,0.0199127,0.0062561,-0.00648499,0.0893402
1,4,10.0097,-0.000610352,0.000762939,-2.42928,0.0544603,-0.0756734,0.0504659,0.0843981,-0.095893,0.143182,-0.127292,-0.0883688,0.00663757,0.0323105,0.0264359,0.0143433,0.0331497,0.01091,0.0401688,0.00106812,-9.97986,0.00923157,0.00236511,0.0995636,0.348701,0.0190735,0.00740051,0.00904083,0.0914764
1,5,10.0097,0,0.000305176,-2.42959,0.0550706,-0.0759786,0.0513814,0.0764635,-0.095893,0.144098,-0.126072,-0.0868429,0.0159836,0.030098,0.0268555,0.00774384,0.0337219,0.00808716,0.0399017,0.00404358,-9.97986,-0.00038147,0.0088501,0.0854111,0.347099,0.0185013,0.010376,0.0292969,0.0964355
1,6,10.0097,0.00152588,-0.000152588,-2.42837,0.0541551,-0.0744527,0.0522969,0.0740221,-0.0943672,0.145013,-0.126682,-0.0856222,0.0409317,0.0277328,0.0235748,0.00709534,0.0331879,0.00759125,0.0375366,0.00339508,-9.97986,-0.0115204,0.00709534,0.0689316,0.344391,0.00801086,0.000190735,0.0362396,0.0991821
1,7,10.0097,0.000915527,0.000457764,-2.42684,0.0553758,-0.0759786,0.0532125,0.0715807,-0.0943672,0.145013,-0.127292,-0.085317,0.0675201,0.0341034,0.0279999,0.0114822,0.0362778,0.0103378,0.0386047,0.0082016,-9.97986,-0.0147247,0.00267029,0.0473404,0.343513,-0.00526428,0.0019455,0.039444,0.100899
1,8,10.0097,0.000610352,-0.000152588,-2.42745,0.0553758,-0.0747579,0.0532125,0.0706652,-0.0934516,0.143792,-0.126072,-0.0847066,0.0487137,0.0273895,0.0299454,0.00953674,0.0382233,0.0120163,0.0391769,0.0075531,-9.97986,-0.02285,0.00228882,0.0293732,0.339966,-0.0234985,0.00980377,0.0417709,0.0998306
1,9,10.0097,0.000305176,-0.000915527,-2.42562,0.0569017,-0.075063,0.0526021,0.0715807,-0.0934516,0.145929,-0.123935,-0.0831808,0.0180054,0.0270081,0.0233841,0.0108719,0.0359344,0.00514984,0.0352478,0.00812531,-9.97986,-0.0285339,-0.0104141,0.00495911,0.321541,-0.0419235,0.0222397,0.0426865,0.0976181
2,0,10.0097,0.000305176,-0.00183105,-2.42592,0.0559862,-0.0735371,0.0547383,0.07036,-0.0925361,0.146234,-0.124546,-0.0825704,-0.00614166,0.0273514,0.0222015,0.014534,0.0387192,0.000228882,0.0405121,0.012207,-9.97986,-0.0267029,-0.0101089,-0.0075531,0.292282,-0.0602341,0.0289536,0.044632,0.100212
2,1,10.0097,-0.000305176,-0.0038147,-2.42501,0.055681,-0.0741475,0.054128,0.0728014,-0.0916206,0.145013,-0.124546,-0.0822652,-0.017395,0.0253677,0.0208664,0.0122452,0.0406265,-0.00507355,0.0342941,0.0127792,-9.97986,-0.0232315,-0.0119019,-0.0231171,0.234566,-0.0760269,0.0354385,0.0593948,0.0984573
2,2,10.0097,0.0012207,-0.00778198,-2.42653,0.0572069,-0.0741475,0.0522969,0.0285509,-0.0971137,0.146234,-0.128208,-0.0856222,-0.0143433,0.0248718,0.0210571,0.0127029,0.0369263,-0.00946045,0.033226,0.0132751,-9.97986,-0.0334549,-0.00255585,-0.0296783,0.167122,-0.0799942,0.0330353,0.0725555,0.0987625
2,3,2.23561,-0.000610352,-0.010376,-2.42653,0.055681,-0.0726216,0.0516866,-0.0175306,-0.09925,0.146844,-0.130954,-0.0844015,0.00175476,0.0239563,0.0206375,0.0129318,0.0378799,-0.018959,0.0289917,0.0174332,-9.97986,-0.0450897,-0.00404358,-0.0311279,0.0908661,-0.0803757,0.0274658,0.0886917,0.0997543
2,4,-5.51402,0.000610352,-0.0112915,-2.42592,0.055681,-0.0735371,0.0526021,-0.018141,-0.0965034,0.146234,-0.129734,-0.0834859,0.00785828,0.0229263,0.0147247,0.0140762,0.0455856,-0.0242233,0.0310898,0.0128174,-9.97986,-0.0488663,-0.00694275,-0.0360489,0.0177383,-0.0868988,0.0124359,0.0868225,0.0958633
2,5,-9.99003,0,-0.0111389,-2.42623,0.0569017,-0.0741475,0.0571797,0.00596789,-0.0931465,0.145624,-0.127903,-0.0822652,0.0222015,0.0170898,0.0171661,0.0122833,0.0398636,-0.0296021,0.0260162,0.00896454,-9.97986,-0.0482178,-0.00144958,-0.0302124,-0.0542831,-0.100212,0.00900269,0.0798416,0.0965118
2,6,-9.99003,0.000305176,-0.00839233,-2.42501,0.0569017,-0.0744527,0.0562642,0.0407579,-0.0894843,0.145318,-0.126377,-0.0810445,0.0119781,0.0223923,0.0126648,0.0109863,0.0384903,-0.0278473,0.0212479,0.0192261,-9.97986,-0.0311661,0.00118256,-0.0271606,-0.113525,-0.124435,0.00679016,0.0809479,0.0914764
2,7,-9.99003,0.000305176,-0.00564575,-2.42562,0.0553758,-0.075063,0.0553487,0.0572374,-0.0910102,0.144403,-0.126682,-0.0828756,-0.00141144,0.0227356,0.0178146,0.011673,0.0421143,-0.0342941,0.0263214,0.0222778,-9.97986,-0.0088501,-0.00137329,-0.0152588,-0.156288,-0.120773,0.00404358,0.0835037,0.0917816
2,8,-9.99003,0.00152588,-0.00350952,-2.42714,0.0547655,-0.0747579,0.0532125,0.0642565,-0.0922309,0.144708,-0.126377,-0.085317,-0.0146484,0.0149155,0.0157928,0.0115204,0.0403595,-0.040741,0.016098,0.0200653,-9.97986,0.0138474,-0.00106812,-0.00347137,-0.178566,-0.125237,0.00518799,0.081749,0.0849915
2,9,-9.99003,0.0012207,-0.00228882,-2.42501,0.0562914,-0.075063,0.0556539,0.0956896,-0.0891792,0.145318,-0.12363,-0.0834859,-0.0347137,0.0187683,0.0224686,0.0107193,0.0465775,-0.0385666,0.0218582,0.0241852,-9.97986,0.0332642,-0.000190735,0.00179291,-0.220146,-0.103035,0.00164032,0.0856781,0.0791168
